date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:33:56	54266/54266	---MCZ	200	added ('OK')	application/octet-stream	etag:%22396d0a4f25c5ea45cf3555a7ea39c261-ssl-df%22	https://htmldemo.hasthemes.com/looki/looki/assets/fonts/Simple-Line-Icons.eot?v=2.4.0	D:/Ecommerce%202/htmldemo.hasthemes.com/looki/looki/assets/fonts/Simple-Line-Iconsb26c.eot	(from https://htmldemo.hasthemes.com/looki/looki/assets/css/simple-line-icons.css)
20:33:56	839389/839389	---MCZ	200	added ('OK')	image/svg+xml	etag:%22c89a8c907ed087f2137a8c4f69b03678-ssl-df%22	https://htmldemo.hasthemes.com/looki/looki/assets/fonts/fa-solid-900.svg	D:/Ecommerce%202/htmldemo.hasthemes.com/looki/looki/assets/fonts/fa-solid-900.svg	(from https://htmldemo.hasthemes.com/looki/looki/assets/css/fontawesome.min.css)
20:33:57	30064/30064	---M--	200	added ('OK')	font/woff2	etag:%22126b67e5f84431d6d97d60c548e5e91a-ssl%22	https://htmldemo.hasthemes.com/looki/looki/assets/fonts/Simple-Line-Icons.woff2?v=2.4.0	D:/Ecommerce%202/htmldemo.hasthemes.com/looki/looki/assets/fonts/Simple-Line-Iconsb26c.woff2	(from https://htmldemo.hasthemes.com/looki/looki/assets/css/simple-line-icons.css)
20:33:57	333834/333834	---MCZ	200	added ('OK')	image/svg+xml	etag:%22f6c011c8a3a80929fabe864b6b226289-ssl-df%22	https://htmldemo.hasthemes.com/looki/looki/assets/fonts/ionicons.svg?v=2.0.0	D:/Ecommerce%202/htmldemo.hasthemes.com/looki/looki/assets/fonts/ionicons28b5.svg	(from https://htmldemo.hasthemes.com/looki/looki/assets/css/ionicons.min.css)
20:33:57	54056/54056	---M--	200	added ('OK')	font/ttf	etag:%226e55423024e941c4f9dceaa2ec760047-ssl%22	https://htmldemo.hasthemes.com/looki/looki/assets/fonts/Simple-Line-Icons.ttf?v=2.4.0	D:/Ecommerce%202/htmldemo.hasthemes.com/looki/looki/assets/fonts/Simple-Line-Iconsb26c.ttf	(from https://htmldemo.hasthemes.com/looki/looki/assets/css/simple-line-icons.css)
20:33:57	81332/81332	---MCZ	200	added ('OK')	application/font-woff	etag:%22f786f3d9168c8c3c53934538659d3ccf-ssl-df%22	https://htmldemo.hasthemes.com/looki/looki/assets/fonts/Simple-Line-Icons.woff?v=2.4.0	D:/Ecommerce%202/htmldemo.hasthemes.com/looki/looki/assets/fonts/Simple-Line-Iconsb26c.woff	(from https://htmldemo.hasthemes.com/looki/looki/assets/css/simple-line-icons.css)
20:33:58	3156/3156	---MCZ	404	error ('Not%20Found')	text/html	etag:1601471996-ssl-df	https://htmldemo.hasthemes.com/looki/looki/assets/css/plugins/images/ui-icons_444444_256x240.png	D:/Ecommerce%202/htmldemo.hasthemes.com/looki/looki/assets/css/plugins/images/ui-icons_444444_256x240.png	(from https://htmldemo.hasthemes.com/looki/looki/assets/css/plugins/jquery-ui.min.css)
20:33:58	3156/3156	---MCZ	404	error ('Not%20Found')	text/html	etag:1601471996-ssl-df	https://htmldemo.hasthemes.com/looki/looki/assets/css/plugins/images/ui-icons_555555_256x240.png	D:/Ecommerce%202/htmldemo.hasthemes.com/looki/looki/assets/css/plugins/images/ui-icons_555555_256x240.png	(from https://htmldemo.hasthemes.com/looki/looki/assets/css/plugins/jquery-ui.min.css)
20:33:59	3156/3156	---MCZ	404	error ('Not%20Found')	text/html	etag:1601471996-ssl-df	https://htmldemo.hasthemes.com/looki/looki/assets/css/plugins/images/ui-icons_ffffff_256x240.png	D:/Ecommerce%202/htmldemo.hasthemes.com/looki/looki/assets/css/plugins/images/ui-icons_ffffff_256x240.png	(from https://htmldemo.hasthemes.com/looki/looki/assets/css/plugins/jquery-ui.min.css)
20:33:59	239045/239045	---MCZ	200	added ('OK')	image/svg+xml	etag:%22b33a3da9e0d8ecf76361cedf29cf0712-ssl-df%22	https://htmldemo.hasthemes.com/looki/looki/assets/fonts/Simple-Line-Icons.svg?v=2.4.0	D:/Ecommerce%202/htmldemo.hasthemes.com/looki/looki/assets/fonts/Simple-Line-Iconsb26c.svg	(from https://htmldemo.hasthemes.com/looki/looki/assets/css/simple-line-icons.css)
20:33:59	3156/3156	---MCZ	404	error ('Not%20Found')	text/html	etag:1601471996-ssl-df	https://htmldemo.hasthemes.com/looki/looki/assets/css/plugins/images/ui-icons_777620_256x240.png	D:/Ecommerce%202/htmldemo.hasthemes.com/looki/looki/assets/css/plugins/images/ui-icons_777620_256x240.png	(from https://htmldemo.hasthemes.com/looki/looki/assets/css/plugins/jquery-ui.min.css)
20:33:59	3156/3156	---MCZ	404	error ('Not%20Found')	text/html	etag:1601471996-ssl-df	https://htmldemo.hasthemes.com/looki/looki/assets/css/plugins/images/ui-icons_cc0000_256x240.png	D:/Ecommerce%202/htmldemo.hasthemes.com/looki/looki/assets/css/plugins/images/ui-icons_cc0000_256x240.png	(from https://htmldemo.hasthemes.com/looki/looki/assets/css/plugins/jquery-ui.min.css)
20:34:00	3156/3156	---MCZ	404	error ('Not%20Found')	text/html	etag:1601471996-ssl-df	https://htmldemo.hasthemes.com/looki/looki/assets/css/plugins/images/ui-icons_777777_256x240.png	D:/Ecommerce%202/htmldemo.hasthemes.com/looki/looki/assets/css/plugins/images/ui-icons_777777_256x240.png	(from https://htmldemo.hasthemes.com/looki/looki/assets/css/plugins/jquery-ui.min.css)
20:34:01	170820/170820	---M--	200	added ('OK')	image/jpeg	etag:%221abcdf54b3f3cac45d97f803b39c71ab-ssl%22	https://htmldemo.hasthemes.com/looki/looki/assets/img/slider/slide1.jpg	D:/Ecommerce%202/htmldemo.hasthemes.com/looki/looki/assets/img/slider/slide1.jpg	(from https://htmldemo.hasthemes.com/looki/looki/assets/css/style.min.css)
20:34:01	283603/283603	---M--	200	added ('OK')	image/jpeg	etag:%22f4fd4067448e41a091c39c3a7b57a51a-ssl%22	https://htmldemo.hasthemes.com/looki/looki/assets/img/slider/slide2.jpg	D:/Ecommerce%202/htmldemo.hasthemes.com/looki/looki/assets/img/slider/slide2.jpg	(from https://htmldemo.hasthemes.com/looki/looki/assets/css/style.min.css)
20:34:01	12537/12537	---M--	200	added ('OK')	image/png	etag:%2211ead33b071df476059132f68fc80c0c-ssl%22	https://htmldemo.hasthemes.com/looki/looki/assets/img/popular/5.png	D:/Ecommerce%202/htmldemo.hasthemes.com/looki/looki/assets/img/popular/5.png	(from https://htmldemo.hasthemes.com/looki/looki/index-2.html)
20:34:01	11069/11069	---M--	200	added ('OK')	image/png	etag:%224ff8dc1d0d0785b26df01d66143bc64a-ssl%22	https://htmldemo.hasthemes.com/looki/looki/assets/img/popular/1.png	D:/Ecommerce%202/htmldemo.hasthemes.com/looki/looki/assets/img/popular/1.png	(from https://htmldemo.hasthemes.com/looki/looki/index-2.html)
20:34:01	184644/184644	---M--	200	added ('OK')	image/jpeg	etag:%22a0fe51ce5d3d1f78a1c48f8590aaba41-ssl%22	https://htmldemo.hasthemes.com/looki/looki/assets/img/slider/slide3.jpg	D:/Ecommerce%202/htmldemo.hasthemes.com/looki/looki/assets/img/slider/slide3.jpg	(from https://htmldemo.hasthemes.com/looki/looki/assets/css/style.min.css)
20:34:02	21712/21712	---M--	200	added ('OK')	image/png	etag:%2296d56a56262ad386df4bdacda571972d-ssl%22	https://htmldemo.hasthemes.com/looki/looki/assets/img/popular/2.png	D:/Ecommerce%202/htmldemo.hasthemes.com/looki/looki/assets/img/popular/2.png	(from https://htmldemo.hasthemes.com/looki/looki/index-2.html)
20:34:02	20528/20528	---M--	200	added ('OK')	image/png	etag:%22719abdb213f4a852f22bfe3d3c9b454a-ssl%22	https://htmldemo.hasthemes.com/looki/looki/assets/img/popular/3.png	D:/Ecommerce%202/htmldemo.hasthemes.com/looki/looki/assets/img/popular/3.png	(from https://htmldemo.hasthemes.com/looki/looki/index-2.html)
20:34:02	11574/11574	---M--	200	added ('OK')	image/png	etag:%22f1da084f3dc5232f9bca8cbd99ab005d-ssl%22	https://htmldemo.hasthemes.com/looki/looki/assets/img/popular/4.png	D:/Ecommerce%202/htmldemo.hasthemes.com/looki/looki/assets/img/popular/4.png	(from https://htmldemo.hasthemes.com/looki/looki/index-2.html)
20:34:03	9978/9978	---M--	200	added ('OK')	image/png	etag:%229e7c0d4d9ead7cfaa66fe145d5b00702-ssl%22	https://htmldemo.hasthemes.com/looki/looki/assets/img/product/7.png	D:/Ecommerce%202/htmldemo.hasthemes.com/looki/looki/assets/img/product/7.png	(from https://htmldemo.hasthemes.com/looki/looki/index-2.html)
20:34:04	7187/7187	---M--	200	added ('OK')	image/png	etag:%224fed7348f3eb3ab911796aeaae58d78f-ssl%22	https://htmldemo.hasthemes.com/looki/looki/assets/img/testimonial-image/1.png	D:/Ecommerce%202/htmldemo.hasthemes.com/looki/looki/assets/img/testimonial-image/1.png	(from https://htmldemo.hasthemes.com/looki/looki/single-product.html)
20:34:05	7951/7951	---M--	200	added ('OK')	image/png	etag:%22bd37e870372b92b84b813424fc1246fd-ssl%22	https://htmldemo.hasthemes.com/looki/looki/assets/img/testimonial-image/2.png	D:/Ecommerce%202/htmldemo.hasthemes.com/looki/looki/assets/img/testimonial-image/2.png	(from https://htmldemo.hasthemes.com/looki/looki/single-product.html)
20:34:06	3412/3412	---M--	200	added ('OK')	image/png	etag:%2232337a246e16c6820f056ba549471054-ssl%22	https://htmldemo.hasthemes.com/looki/looki/assets/img/blog-post/signature.png	D:/Ecommerce%202/htmldemo.hasthemes.com/looki/looki/assets/img/blog-post/signature.png	(from https://htmldemo.hasthemes.com/looki/looki/about-us.html)
20:34:06	258092/258092	---M--	200	added ('OK')	image/jpeg	etag:%22ec9ce15755b41c0855bff7cdbbdaefd1-ssl%22	https://htmldemo.hasthemes.com/looki/looki/assets/img/blog-post/5.jpg	D:/Ecommerce%202/htmldemo.hasthemes.com/looki/looki/assets/img/blog-post/5.jpg	(from https://htmldemo.hasthemes.com/looki/looki/about-us.html)
20:34:06	24001/24001	---M--	200	added ('OK')	image/jpeg	etag:%222c7ff94048a6cb95c497a1557693c12a-ssl%22	https://htmldemo.hasthemes.com/looki/looki/assets/img/service/1.jpg	D:/Ecommerce%202/htmldemo.hasthemes.com/looki/looki/assets/img/service/1.jpg	(from https://htmldemo.hasthemes.com/looki/looki/about-us.html)
20:34:06	27115/27115	---M--	200	added ('OK')	image/jpeg	etag:%228035499ae206ffaab0bbb0c27ab4833f-ssl%22	https://htmldemo.hasthemes.com/looki/looki/assets/img/service/2.jpg	D:/Ecommerce%202/htmldemo.hasthemes.com/looki/looki/assets/img/service/2.jpg	(from https://htmldemo.hasthemes.com/looki/looki/about-us.html)
20:34:07	6203/6203	---M--	200	added ('OK')	image/jpeg	etag:%224fdeca136abdd095ad0d91699657b43f-ssl%22	https://htmldemo.hasthemes.com/looki/looki/assets/img/service/3.jpg	D:/Ecommerce%202/htmldemo.hasthemes.com/looki/looki/assets/img/service/3.jpg	(from https://htmldemo.hasthemes.com/looki/looki/about-us.html)
20:34:07	3156/3156	---MCZ	404	error ('Not%20Found')	text/html	etag:1601471996-ssl-df	https://htmldemo.hasthemes.com/looki/looki/login-register.html	D:/Ecommerce%202/htmldemo.hasthemes.com/looki/looki/login-register.html	(from https://htmldemo.hasthemes.com/looki/looki/myaccount.html)
20:34:08	3156/3156	---MCZ	404	error ('Not%20Found')	text/html	etag:1601471996-ssl-df	https://htmldemo.hasthemes.com/looki/looki/shopping-cart.html	D:/Ecommerce%202/htmldemo.hasthemes.com/looki/looki/shopping-cart.html	(from https://htmldemo.hasthemes.com/looki/looki/myaccount.html)
20:34:10	470517/470517	---M--	200	added ('OK')	image/jpeg	etag:%22dbf80cf35ed08a50cfa3980189b692f1-ssl%22	https://htmldemo.hasthemes.com/looki/looki/assets/img/blog-post/large-blog.jpg	D:/Ecommerce%202/htmldemo.hasthemes.com/looki/looki/assets/img/blog-post/large-blog.jpg	(from https://htmldemo.hasthemes.com/looki/looki/single-blog.html)
